frame_id,timestamp_ns,load_ms,undistort_ms,detect_ms,describe_ms,stereo_ms,stereo_retrack_ms,track_ms,preint_ms,optimize_ms,total_ms,n_features,n_stereo,n_stereo_retracked,n_tracked,n_landmarks_init,n_landmarks
1593,1403715352912143104,0.000,0.326,0.000,0.000,0.000,0.000,0.503,0.000,0.000,1.030,0,0,0,361,0,0
1594,1403715352962142976,0.000,0.283,0.000,0.000,0.000,0.000,0.572,0.000,0.000,1.073,0,0,0,359,0,0
1595,1403715353012143104,0.000,0.238,0.000,0.000,0.000,0.000,0.397,0.000,0.000,0.799,0,0,0,347,0,0
1596,1403715353062142976,0.000,0.268,1.163,0.420,0.139,0.000,0.381,0.000,138.475,236.035,39,17,97,344,12803,12803
1597,1403715353112143104,0.000,0.282,0.000,0.000,0.000,0.000,0.518,0.000,0.000,1.052,0,0,0,381,0,0
1598,1403715353162142976,0.000,0.240,0.000,0.000,0.000,0.000,0.462,0.000,0.000,0.930,0,0,0,380,0,0
1599,1403715353212143104,0.000,0.324,0.000,0.000,0.000,0.000,0.511,0.000,0.000,1.069,0,0,0,377,0,0
1600,1403715353262142976,0.000,0.247,0.000,0.000,0.000,0.000,0.386,0.000,0.000,0.817,0,0,0,376,0,0
1601,1403715353312143104,0.000,0.304,0.000,0.000,0.000,0.000,0.388,0.000,0.000,0.887,0,0,0,373,0,0
1602,1403715353362142976,0.000,0.262,0.000,0.000,0.000,0.000,0.395,0.000,0.000,0.817,0,0,0,373,0,0
1603,1403715353412143104,0.000,0.321,0.000,0.000,0.000,0.000,0.351,0.000,0.000,0.859,0,0,0,369,0,0
1604,1403715353462142976,0.000,0.230,0.000,0.000,0.000,0.000,0.364,0.000,0.000,0.739,0,0,0,365,0,0
1605,1403715353512143104,0.000,0.283,0.000,0.000,0.000,0.000,0.449,0.000,0.000,0.913,0,0,0,359,0,0
1606,1403715353562142976,0.000,0.238,1.123,0.413,0.102,0.000,0.369,0.000,90.187,182.158,30,13,111,357,12837,12837
1607,1403715353612143104,0.000,0.264,0.000,0.000,0.000,0.000,0.435,0.000,0.000,0.941,0,0,0,387,0,0
1608,1403715353662142976,0.000,0.240,0.000,0.000,0.000,0.000,0.406,0.000,0.000,0.832,0,0,0,385,0,0
1609,1403715353712143104,0.000,0.324,0.000,0.000,0.000,0.000,0.538,0.000,0.000,1.125,0,0,0,383,0,0
1610,1403715353762142976,0.000,0.318,0.000,0.000,0.000,0.000,0.558,0.000,0.000,1.034,0,0,0,380,0,0
1611,1403715353812143104,0.000,0.231,0.000,0.000,0.000,0.000,0.356,0.000,0.000,0.748,0,0,0,380,0,0
1612,1403715353862142976,0.000,0.295,0.000,0.000,0.000,0.000,0.398,0.000,0.000,0.842,0,0,0,380,0,0
1613,1403715353912143104,0.000,0.235,0.000,0.000,0.000,0.000,0.639,0.000,0.000,3.922,0,0,0,378,0,0
1614,1403715353962142976,0.000,0.327,0.000,0.000,0.000,0.000,0.454,0.000,0.000,0.946,0,0,0,375,0,0
1615,1403715354012143104,0.000,0.242,0.000,0.000,0.000,0.000,0.500,0.000,0.000,0.899,0,0,0,366,0,0
1616,1403715354062142976,0.000,0.239,1.092,0.420,0.090,0.000,0.429,0.000,119.782,216.326,29,16,121,362,12868,12868
1617,1403715354112143104,0.000,0.289,0.000,0.000,0.000,0.000,0.616,0.000,0.000,1.203,0,0,0,383,0,0
1618,1403715354162142976,0.000,0.397,1.124,0.425,0.104,0.000,0.551,0.000,54.899,152.796,16,5,128,377,12894,12894
1619,1403715354212143104,0.000,0.249,0.000,0.000,0.000,0.000,0.409,0.000,0.000,0.907,0,0,0,388,0,0
1620,1403715354262142976,0.000,0.227,0.000,0.000,0.000,0.000,0.431,0.000,0.000,0.872,0,0,0,382,0,0
1621,1403715354312143104,0.000,0.238,0.000,0.000,0.000,0.000,0.387,0.000,0.000,0.813,0,0,0,380,0,0
1622,1403715354362142976,0.000,0.264,0.000,0.000,0.000,0.000,0.487,0.000,0.000,0.961,0,0,0,380,0,0
1623,1403715354412143104,0.000,0.291,0.000,0.000,0.000,0.000,0.458,0.000,0.000,0.983,0,0,0,380,0,0
1624,1403715354462142976,0.000,0.243,0.000,0.000,0.000,0.000,0.402,0.000,0.000,0.824,0,0,0,379,0,0
1625,1403715354512143104,0.000,0.358,0.000,0.000,0.000,0.000,0.395,0.000,0.000,0.959,0,0,0,379,0,0
1626,1403715354562142976,0.000,0.338,0.000,0.000,0.000,0.000,0.514,0.000,0.000,1.040,0,0,0,379,0,0
1627,1403715354612143104,0.000,0.289,0.000,0.000,0.000,0.000,0.534,0.000,0.000,1.025,0,0,0,378,0,0
1628,1403715354662142976,0.000,0.237,1.191,0.429,0.096,0.000,0.444,0.000,26.399,128.761,22,8,139,377,12911,12911
1629,1403715354712143104,0.000,0.253,0.000,0.000,0.000,0.000,0.425,0.000,0.000,0.925,0,0,0,398,0,0
1630,1403715354762142976,0.000,0.296,0.000,0.000,0.000,0.000,0.409,0.000,0.000,0.917,0,0,0,398,0,0
1631,1403715354812143104,0.000,0.232,0.000,0.000,0.000,0.000,0.383,0.000,0.000,0.770,0,0,0,397,0,0
1632,1403715354862142976,0.000,0.255,0.000,0.000,0.000,0.000,0.362,0.000,0.000,0.762,0,0,0,397,0,0
1633,1403715354912143104,0.000,0.243,0.000,0.000,0.000,0.000,0.402,0.000,0.000,0.795,0,0,0,393,0,0
1634,1403715354962142976,0.000,0.258,1.117,0.434,0.079,0.000,0.453,0.000,113.397,210.569,13,5,126,383,12926,12926
1635,1403715355012143104,0.000,0.248,0.000,0.000,0.000,0.000,0.453,0.000,0.000,0.963,0,0,0,387,0,0
1636,1403715355062142976,0.000,0.266,0.000,0.000,0.000,0.000,0.416,0.000,0.000,0.910,0,0,0,384,0,0
1637,1403715355112143104,0.000,0.227,1.011,0.381,0.112,0.000,0.424,0.000,38.074,126.385,83,56,64,277,12983,12983
1638,1403715355162142976,0.000,0.254,0.000,0.000,0.000,0.000,0.743,0.000,0.000,1.247,0,0,0,354,0,0
1639,1403715355212143104,0.000,0.239,0.000,0.000,0.000,0.000,0.368,0.000,0.000,0.800,0,0,0,352,0,0
1640,1403715355262142976,0.000,0.303,1.074,0.403,0.119,0.000,0.513,0.000,94.122,182.287,46,31,91,308,13028,13028
1641,1403715355312143104,0.000,0.258,0.000,0.000,0.000,0.000,0.441,0.000,0.000,0.959,0,0,0,348,0,0
1642,1403715355362142976,0.000,0.306,0.986,0.401,0.088,0.000,0.393,0.000,45.908,132.211,18,11,96,335,13052,13052
1643,1403715355412143104,0.000,0.236,0.000,0.000,0.000,0.000,0.487,0.000,0.000,0.971,0,0,0,239,0,0
1644,1403715355462142976,0.000,0.236,0.844,0.358,0.114,0.000,0.354,0.000,38.735,177.540,79,53,37,230,13105,13105
1645,1403715355512143104,0.000,0.493,0.000,0.000,0.000,0.000,0.605,0.000,0.000,1.443,0,0,0,286,0,0
1646,1403715355562142976,0.000,0.490,0.860,0.375,0.155,0.000,0.814,0.000,87.063,154.428,26,12,65,244,13126,13126
1647,1403715355612143104,0.000,0.290,0.000,0.000,0.000,0.000,0.438,0.000,0.000,0.972,0,0,0,259,0,0
1648,1403715355662142976,0.000,0.314,0.792,0.368,0.086,0.000,0.378,0.000,117.487,183.670,22,14,80,249,13148,13148
1649,1403715355712143104,0.000,0.262,0.000,0.000,0.000,0.000,0.389,0.000,0.000,0.902,0,0,0,254,0,0
1650,1403715355762142976,0.000,0.234,0.787,0.367,0.071,0.000,0.314,0.000,94.984,159.713,15,9,81,248,13164,13164
1651,1403715355812143104,0.000,0.249,0.000,0.000,0.000,0.000,0.394,0.000,0.000,0.905,0,0,0,254,0,0
1652,1403715355862142976,0.000,0.286,0.000,0.000,0.000,0.000,0.385,0.000,0.000,0.856,0,0,0,249,0,0
1653,1403715355912143104,0.000,0.375,0.000,0.000,0.000,0.000,0.529,0.000,0.000,1.093,0,0,0,247,0,0
1654,1403715355962142976,0.000,0.296,0.000,0.000,0.000,0.000,0.381,0.000,0.000,0.846,0,0,0,245,0,0
1655,1403715356012143104,0.000,0.230,0.000,0.000,0.000,0.000,0.311,0.000,0.000,0.694,0,0,0,242,0,0
1656,1403715356062142976,0.000,0.243,0.000,0.000,0.000,0.000,0.318,0.000,0.000,0.702,0,0,0,237,0,0
1657,1403715356112143104,0.000,0.240,0.000,0.000,0.000,0.000,0.300,0.000,0.000,0.679,0,0,0,231,0,0
1658,1403715356162142976,0.000,0.232,0.000,0.000,0.000,0.000,0.392,0.000,0.000,0.859,0,0,0,230,0,0
1659,1403715356212143104,0.000,0.232,0.000,0.000,0.000,0.000,0.302,0.000,0.000,0.679,0,0,0,224,0,0
1660,1403715356262142976,0.000,0.272,0.739,0.361,0.085,0.000,0.422,0.000,49.160,105.567,11,7,80,221,13181,13181
1661,1403715356312143104,0.000,0.255,0.000,0.000,0.000,0.000,0.376,0.000,0.000,0.891,0,0,0,230,0,0
1662,1403715356362142976,0.000,0.289,0.000,0.000,0.000,0.000,0.315,0.000,0.000,0.783,0,0,0,230,0,0
1663,1403715356412143104,0.000,0.241,0.000,0.000,0.000,0.000,0.312,0.000,0.000,0.721,0,0,0,230,0,0
1664,1403715356462142976,0.000,0.229,0.000,0.000,0.000,0.000,0.321,0.000,0.000,0.740,0,0,0,229,0,0
1665,1403715356512143104,0.000,0.288,0.000,0.000,0.000,0.000,0.349,0.000,0.000,0.858,0,0,0,228,0,0
1666,1403715356562142976,0.000,0.311,0.000,0.000,0.000,0.000,0.536,0.000,0.000,1.120,0,0,0,225,0,0
1667,1403715356612143104,0.000,0.437,0.000,0.000,0.000,0.000,0.475,0.000,0.000,1.260,0,0,0,223,0,0
1668,1403715356662142976,0.000,0.481,0.731,0.373,0.193,0.000,0.360,0.000,100.911,170.672,6,5,65,221,13192,13192
1669,1403715356712143104,0.000,0.284,0.000,0.000,0.000,0.000,0.600,0.000,0.000,1.237,0,0,0,223,0,0
1670,1403715356762142976,0.000,0.405,0.836,0.400,0.157,0.000,1.218,0.000,76.839,153.265,5,2,67,211,13196,13196
1671,1403715356812143104,0.000,0.316,0.000,0.000,0.000,0.000,0.375,0.000,0.000,0.957,0,0,0,196,0,0
1672,1403715356862142976,0.000,0.459,0.678,0.415,0.141,0.000,0.430,0.000,62.286,124.832,5,3,56,184,13204,13204
1673,1403715356912143104,0.000,0.294,0.000,0.000,0.000,0.000,0.428,0.000,0.000,1.029,0,0,0,178,0,0
1674,1403715356962142976,0.000,0.421,0.632,0.357,0.175,0.000,0.444,0.000,70.434,121.776,8,4,48,165,13209,13209
1675,1403715357012143104,0.000,0.277,0.000,0.000,0.000,0.000,0.342,0.000,0.000,0.879,0,0,0,158,0,0
1676,1403715357062142976,0.000,0.293,0.614,0.343,0.137,0.000,0.464,0.000,55.962,109.063,13,5,47,152,13217,13217
1677,1403715357112143104,0.000,0.242,0.000,0.000,0.000,0.000,0.397,0.000,0.000,0.892,0,0,0,160,0,0
1678,1403715357162142976,0.000,0.233,0.603,0.343,0.094,0.000,0.415,0.000,81.245,127.849,10,4,47,156,13225,13225
1679,1403715357212143104,0.000,0.298,0.000,0.000,0.000,0.000,0.309,0.000,0.000,0.844,0,0,0,154,0,0
1680,1403715357262142976,0.000,0.229,0.587,0.355,0.077,0.000,0.402,0.000,64.669,112.611,10,4,56,152,13236,13236
1681,1403715357312143104,0.000,0.271,0.000,0.000,0.000,0.000,0.301,0.000,0.000,0.819,0,0,0,155,0,0
1682,1403715357362142976,0.000,0.249,0.575,0.345,0.071,0.000,0.373,0.000,67.710,127.723,14,4,47,149,13246,13246
1683,1403715357412143104,0.000,0.242,0.000,0.000,0.000,0.000,0.321,0.000,0.000,0.830,0,0,0,161,0,0
1684,1403715357462142976,0.000,0.265,0.000,0.000,0.000,0.000,0.431,0.000,0.000,0.914,0,0,0,159,0,0
1685,1403715357512143104,0.000,0.235,0.000,0.000,0.000,0.000,0.372,0.000,0.000,0.788,0,0,0,156,0,0
1686,1403715357562142976,0.000,0.240,0.000,0.000,0.000,0.000,0.325,0.000,0.000,0.738,0,0,0,155,0,0
1687,1403715357612143104,0.000,0.263,0.000,0.000,0.000,0.000,0.377,0.000,0.000,0.841,0,0,0,154,0,0
1688,1403715357662142976,0.000,0.263,0.000,0.000,0.000,0.000,0.295,0.000,0.000,0.724,0,0,0,153,0,0
1689,1403715357712143104,0.000,0.254,0.000,0.000,0.000,0.000,0.264,0.000,0.000,0.673,0,0,0,150,0,0
1690,1403715357762142976,0.000,0.229,0.000,0.000,0.000,0.000,0.305,0.000,0.000,0.842,0,0,0,149,0,0
1691,1403715357812143104,0.000,0.281,0.000,0.000,0.000,0.000,0.419,0.000,0.000,1.091,0,0,0,146,0,0
1692,1403715357862142976,0.000,0.237,0.573,0.352,0.089,0.000,0.297,0.000,170.613,270.831,11,6,46,146,13256,13256
1693,1403715357912143104,0.000,0.325,0.000,0.000,0.000,0.000,0.497,0.000,0.000,1.164,0,0,0,156,0,0
1694,1403715357962142976,0.000,0.366,0.000,0.000,0.000,0.000,0.579,0.000,0.000,1.670,0,0,0,154,0,0
1695,1403715358012143104,0.000,0.298,0.000,0.000,0.000,0.000,0.355,0.000,0.000,0.914,0,0,0,153,0,0
1696,1403715358062142976,0.000,0.382,0.000,0.000,0.000,0.000,0.897,0.000,0.000,1.939,0,0,0,152,0,0
1697,1403715358112143104,0.000,0.291,0.000,0.000,0.000,0.000,0.377,0.000,0.000,0.934,0,0,0,152,0,0
1698,1403715358162142976,0.000,0.404,0.000,0.000,0.000,0.000,0.498,0.000,0.000,1.455,0,0,0,151,0,0
1699,1403715358212143104,0.000,0.278,0.000,0.000,0.000,0.000,0.289,0.000,0.000,0.778,0,0,0,149,0,0
1700,1403715358262142976,0.000,0.296,0.000,0.000,0.000,0.000,0.388,0.000,0.000,1.195,0,0,0,145,0,0
1701,1403715358312143104,0.000,0.336,0.000,0.000,0.000,0.000,0.534,0.000,0.000,1.421,0,0,0,143,0,0
1702,1403715358362142976,0.000,0.242,0.598,0.348,0.106,0.000,0.292,0.000,91.572,151.769,9,3,38,138,13264,13264
1703,1403715358412143104,0.000,0.319,0.000,0.000,0.000,0.000,0.567,0.000,0.000,1.455,0,0,0,146,0,0
1704,1403715358462142976,0.000,0.373,0.598,0.407,0.164,0.000,0.575,0.000,104.813,162.436,9,4,48,144,13272,13272
1705,1403715358512143104,0.000,0.350,0.000,0.000,0.000,0.000,0.490,0.000,0.000,1.659,0,0,0,149,0,0
1706,1403715358562142976,0.000,0.239,0.579,0.350,0.118,0.000,0.510,0.000,81.372,133.067,7,4,44,146,13279,13279
1707,1403715358612143104,0.000,0.361,0.000,0.000,0.000,0.000,0.382,0.000,0.000,1.338,0,0,0,153,0,0
1708,1403715358662142976,0.000,0.241,0.557,0.340,0.071,0.000,0.304,0.000,54.908,102.533,3,1,34,148,13280,13280
1709,1403715358712143104,0.000,0.258,0.000,0.000,0.000,0.000,0.555,0.000,0.000,1.207,0,0,0,135,0,0
1710,1403715358762142976,0.000,0.254,0.560,0.337,0.130,0.000,0.357,0.000,83.350,124.340,6,1,35,128,13281,13281
1711,1403715358812143104,0.000,0.423,0.000,0.000,0.000,0.000,0.675,0.000,0.000,1.825,0,0,0,125,0,0
1712,1403715358862142976,0.000,0.568,0.556,0.349,0.391,0.000,0.556,0.000,105.192,181.682,8,1,37,116,13285,13285
1713,1403715358912143104,0.000,0.457,0.000,0.000,0.000,0.000,0.712,0.000,0.000,1.669,0,0,0,122,0,0
1714,1403715358962142976,0.000,0.696,1.102,0.514,0.614,0.000,0.479,0.000,197.499,284.199,4,0,45,121,13289,13289
1715,1403715359012143104,0.000,0.244,0.000,0.000,0.000,0.000,0.476,0.000,0.000,1.226,0,0,0,123,0,0
1716,1403715359062142976,0.000,0.345,0.492,0.332,0.093,0.000,0.329,0.000,83.167,126.143,7,2,36,122,13294,13294
1717,1403715359112143104,0.000,0.317,0.000,0.000,0.000,0.000,0.388,0.000,0.000,1.019,0,0,0,128,0,0
1718,1403715359162142976,0.000,0.282,0.496,0.334,0.084,0.000,0.452,0.000,60.772,109.452,6,1,33,128,13296,13296
1719,1403715359212143104,0.000,0.403,0.000,0.000,0.000,0.000,0.483,0.000,0.000,1.271,0,0,0,132,0,0
1720,1403715359262142976,0.000,0.260,0.000,0.000,0.000,0.000,0.386,0.000,0.000,1.039,0,0,0,132,0,0
1721,1403715359312143104,0.000,0.257,0.502,0.343,0.113,0.000,0.306,0.000,50.878,97.242,7,1,37,128,13299,13299
1722,1403715359362142976,0.000,0.255,0.000,0.000,0.000,0.000,0.358,0.000,0.000,0.871,0,0,0,135,0,0
1723,1403715359412143104,0.000,0.264,0.000,0.000,0.000,0.000,0.429,0.000,0.000,0.957,0,0,0,132,0,0
1724,1403715359462142976,0.000,0.237,0.000,0.000,0.000,0.000,0.273,0.000,0.000,0.692,0,0,0,132,0,0
1725,1403715359512143104,0.000,0.311,0.000,0.000,0.000,0.000,0.435,0.000,0.000,1.029,0,0,0,132,0,0
1726,1403715359562142976,0.000,0.338,0.000,0.000,0.000,0.000,0.461,0.000,0.000,1.031,0,0,0,132,0,0
1727,1403715359612143104,0.000,0.279,0.000,0.000,0.000,0.000,0.301,0.000,0.000,0.777,0,0,0,122,0,0
1728,1403715359662142976,0.000,0.248,0.000,0.000,0.000,0.000,0.357,0.000,0.000,0.805,0,0,0,117,0,0
1729,1403715359712143104,0.000,0.305,0.000,0.000,0.000,0.000,0.298,0.000,0.000,3.773,0,0,0,117,0,0
1730,1403715359762142976,0.000,0.249,0.000,0.000,0.000,0.000,0.275,0.000,0.000,0.831,0,0,0,117,0,0
1731,1403715359812143104,0.000,0.239,0.499,0.329,0.071,0.000,0.285,0.000,62.913,107.067,12,2,31,116,13302,13302
1732,1403715359862142976,0.000,0.286,0.000,0.000,0.000,0.000,0.316,0.000,0.000,0.864,0,0,0,128,0,0
1733,1403715359912143104,0.000,0.422,0.000,0.000,0.000,0.000,0.298,0.000,0.000,0.915,0,0,0,127,0,0
1734,1403715359962142976,0.000,0.268,0.504,0.334,0.081,0.000,0.290,0.000,94.152,152.328,11,2,24,127,13304,13304
1735,1403715360012143104,0.000,0.338,0.000,0.000,0.000,0.000,0.432,0.000,0.000,1.066,0,0,0,138,0,0
1736,1403715360062142976,0.000,0.234,0.000,0.000,0.000,0.000,0.321,0.000,0.000,0.753,0,0,0,138,0,0
1737,1403715360112143104,0.000,0.246,0.000,0.000,0.000,0.000,0.276,0.000,0.000,0.687,0,0,0,138,0,0
1738,1403715360162142976,0.000,0.284,0.000,0.000,0.000,0.000,0.354,0.000,0.000,0.836,0,0,0,137,0,0
1739,1403715360212143104,0.000,0.301,0.000,0.000,0.000,0.000,0.396,0.000,0.000,0.938,0,0,0,136,0,0
1740,1403715360262142976,0.000,0.273,0.000,0.000,0.000,0.000,0.297,0.000,0.000,0.883,0,0,0,135,0,0
1741,1403715360312143104,0.000,0.238,0.000,0.000,0.000,0.000,0.258,0.000,0.000,0.647,0,0,0,135,0,0
1742,1403715360362142976,0.000,0.310,0.000,0.000,0.000,0.000,0.307,0.000,0.000,0.810,0,0,0,134,0,0
1743,1403715360412143104,0.000,0.223,0.000,0.000,0.000,0.000,0.273,0.000,0.000,0.710,0,0,0,133,0,0
1744,1403715360462142976,0.000,0.233,0.532,0.339,0.095,0.000,0.296,0.000,92.800,142.351,10,3,30,132,13313,13313
1745,1403715360512143104,0.000,0.261,0.000,0.000,0.000,0.000,0.414,0.000,0.000,0.934,0,0,0,142,0,0
1746,1403715360562142976,0.000,0.244,0.000,0.000,0.000,0.000,0.291,0.000,0.000,0.749,0,0,0,142,0,0
1747,1403715360612143104,0.000,0.272,0.503,0.345,0.086,0.000,0.303,0.000,58.826,109.416,3,0,30,142,13317,13317
1748,1403715360662142976,0.000,0.316,0.000,0.000,0.000,0.000,0.353,0.000,0.000,0.961,0,0,0,145,0,0
1749,1403715360712143104,0.000,0.246,0.501,0.349,0.076,0.000,0.320,0.000,51.723,102.693,4,2,28,145,13325,13325
1750,1403715360762142976,0.000,0.262,0.000,0.000,0.000,0.000,0.318,0.000,0.000,0.829,0,0,0,149,0,0
1751,1403715360812143104,0.000,0.242,0.478,0.345,0.070,0.000,0.299,0.000,26.678,75.803,0,0,25,144,13327,13327
1752,1403715360862142976,0.000,0.245,0.000,0.000,0.000,0.000,0.400,0.000,0.000,0.905,0,0,0,136,0,0
1753,1403715360912143104,0.000,0.268,0.485,0.353,0.117,0.000,0.307,0.000,80.992,134.448,2,1,22,133,13331,13331
1754,1403715360962142976,0.000,0.232,0.000,0.000,0.000,0.000,0.337,0.000,0.000,0.816,0,0,0,133,0,0
1755,1403715361012143104,0.000,0.270,0.469,0.346,0.111,0.000,0.395,0.000,59.475,106.880,3,3,25,130,13337,13337
1756,1403715361062142976,0.000,0.260,0.000,0.000,0.000,0.000,0.317,0.000,0.000,0.830,0,0,0,130,0,0
1757,1403715361112143104,0.000,0.243,0.469,0.340,0.069,0.000,0.277,0.000,93.582,139.036,4,3,26,123,13344,13344
1758,1403715361162142976,0.000,0.287,0.000,0.000,0.000,0.000,0.320,0.000,0.000,0.854,0,0,0,127,0,0
1759,1403715361212143104,0.000,0.228,0.475,0.334,0.076,0.000,0.307,0.000,43.486,88.124,1,0,33,126,13347,13347
1760,1403715361262142976,0.000,0.264,0.000,0.000,0.000,0.000,0.532,0.000,0.000,1.227,0,0,0,126,0,0
1761,1403715361312143104,0.000,0.315,0.491,0.334,0.179,0.000,0.408,0.000,31.551,78.116,5,1,30,124,13350,13350
1762,1403715361362142976,0.000,0.257,0.000,0.000,0.000,0.000,0.307,0.000,0.000,0.859,0,0,0,122,0,0
1763,1403715361412143104,0.000,0.284,0.499,0.317,0.105,0.000,0.333,0.000,73.954,108.985,17,11,14,78,13361,13361
1764,1403715361462142976,0.000,0.242,0.000,0.000,0.000,0.000,0.327,0.000,0.000,0.841,0,0,0,90,0,0
1765,1403715361512143104,0.000,0.352,0.500,0.320,0.075,0.000,0.314,0.000,28.615,62.700,10,4,20,89,13368,13368
1766,1403715361562142976,0.000,0.260,0.000,0.000,0.000,0.000,0.302,0.000,0.000,0.811,0,0,0,92,0,0
1767,1403715361612143104,0.000,0.263,0.511,0.328,0.086,0.000,0.299,0.000,23.860,58.531,18,8,22,88,13378,13378
1768,1403715361662142976,0.000,0.362,0.000,0.000,0.000,0.000,0.311,0.000,0.000,0.931,0,0,0,105,0,0
1769,1403715361712143104,0.000,0.249,0.531,0.334,0.101,0.000,0.288,0.000,56.839,93.368,15,9,16,99,13393,13393
1770,1403715361762142976,0.000,0.250,0.000,0.000,0.000,0.000,0.385,0.000,0.000,0.924,0,0,0,114,0,0
1771,1403715361812143104,0.000,0.276,0.511,0.331,0.149,0.000,0.401,0.000,42.972,82.283,8,3,23,113,13400,13400
1772,1403715361862142976,0.000,0.244,0.000,0.000,0.000,0.000,0.297,0.000,0.000,0.794,0,0,0,119,0,0
1773,1403715361912143104,0.000,0.269,0.524,0.352,0.115,0.000,0.306,0.000,44.206,80.678,7,6,24,115,13406,13406
1774,1403715361962142976,0.000,0.490,0.000,0.000,0.000,0.000,0.391,0.000,0.000,1.146,0,0,0,121,0,0
1775,1403715362012143104,0.000,0.241,0.497,0.326,0.075,0.000,0.286,0.000,35.297,72.939,7,1,24,118,13411,13411
1776,1403715362062142976,0.000,0.285,0.000,0.000,0.000,0.000,0.352,0.000,0.000,0.955,0,0,0,123,0,0
1777,1403715362112143104,0.000,0.246,0.494,0.331,0.088,0.000,0.304,0.000,42.655,75.156,4,2,26,114,13414,13414
1778,1403715362162142976,0.000,0.251,0.000,0.000,0.000,0.000,0.402,0.000,0.000,0.925,0,0,0,98,0,0
1779,1403715362212143104,0.000,0.234,0.500,0.325,0.073,0.000,0.258,0.000,44.507,76.919,4,2,21,95,13420,13420
1780,1403715362262142976,0.000,0.320,0.000,0.000,0.000,0.000,0.390,0.000,0.000,0.998,0,0,0,98,0,0
1781,1403715362312143104,0.000,0.245,0.485,0.320,0.086,0.000,0.298,0.000,29.244,60.452,2,2,21,91,13427,13427
1782,1403715362362142976,0.000,0.299,0.000,0.000,0.000,0.000,0.332,0.000,0.000,0.897,0,0,0,91,0,0
1783,1403715362412143104,0.000,0.270,0.480,0.318,0.076,0.000,0.432,0.000,58.324,87.155,4,1,14,81,13430,13430
1784,1403715362462142976,0.000,0.293,0.000,0.000,0.000,0.000,0.364,0.000,0.000,0.934,0,0,0,80,0,0
1785,1403715362512143104,0.000,0.335,0.482,0.314,0.073,0.000,0.285,0.000,55.667,84.400,6,4,20,74,13436,13436
1786,1403715362562142976,0.000,0.317,0.000,0.000,0.000,0.000,0.369,0.000,0.000,0.976,0,0,0,79,0,0
1787,1403715362612143104,0.000,0.255,0.494,0.314,0.082,0.000,0.286,0.000,98.947,129.224,16,11,22,76,13449,13449
1788,1403715362662142976,0.000,0.298,0.000,0.000,0.000,0.000,0.363,0.000,0.000,0.921,0,0,0,89,0,0
1789,1403715362712143104,0.000,0.324,0.542,0.336,0.177,0.000,0.314,0.000,41.236,75.434,9,4,28,87,13457,13457
1790,1403715362762142976,0.000,0.252,0.000,0.000,0.000,0.000,0.318,0.000,0.000,0.818,0,0,0,92,0,0
1791,1403715362812143104,0.000,0.292,0.526,0.326,0.078,0.000,0.291,0.000,51.174,85.627,14,8,29,90,13466,13466
1792,1403715362862142976,0.000,0.247,0.000,0.000,0.000,0.000,0.358,0.000,0.000,0.897,0,0,0,104,0,0
1793,1403715362912143104,0.000,0.233,0.532,0.322,0.091,0.000,0.293,0.000,47.705,83.563,23,16,23,89,13484,13484
1794,1403715362962142976,0.000,0.421,0.000,0.000,0.000,0.000,0.443,0.000,0.000,1.164,0,0,0,110,0,0
1795,1403715363012143104,0.000,0.317,0.542,0.326,0.126,0.000,0.322,0.000,67.084,103.759,10,3,34,109,13494,13494
1796,1403715363062142976,0.000,0.229,0.000,0.000,0.000,0.000,0.480,0.000,0.000,0.954,0,0,0,114,0,0
1797,1403715363112143104,0.000,0.227,0.545,0.326,0.079,0.000,0.346,0.000,41.489,78.926,14,2,35,109,13500,13500
1798,1403715363162142976,0.000,0.252,0.000,0.000,0.000,0.000,0.274,0.000,0.000,0.777,0,0,0,119,0,0
1799,1403715363212143104,0.000,0.242,0.582,0.335,0.123,0.000,0.279,0.000,50.853,93.960,18,3,36,116,13510,13510
1800,1403715363262142976,0.000,0.246,0.000,0.000,0.000,0.000,0.302,0.000,0.000,0.789,0,0,0,133,0,0
1801,1403715363312143104,0.000,0.230,0.613,0.340,0.112,0.000,0.572,0.000,50.960,92.992,13,4,43,132,13519,13519
1802,1403715363362142976,0.000,0.306,0.000,0.000,0.000,0.000,0.488,0.000,0.000,1.078,0,0,0,141,0,0
1803,1403715363412143104,0.000,0.243,0.652,0.339,0.084,0.000,0.301,0.000,62.486,112.811,25,15,50,141,13543,13543
1804,1403715363462142976,0.000,0.266,0.000,0.000,0.000,0.000,0.323,0.000,0.000,0.841,0,0,0,164,0,0
1805,1403715363512143104,0.000,0.221,0.710,0.351,0.080,0.000,0.318,0.000,39.869,95.320,26,14,67,164,13571,13571
1806,1403715363562142976,0.000,0.250,0.000,0.000,0.000,0.000,0.328,0.000,0.000,0.851,0,0,0,186,0,0
1807,1403715363612143104,0.000,0.234,0.693,0.356,0.090,0.000,0.340,0.000,32.622,95.665,22,12,67,184,13595,13595
1808,1403715363662142976,0.000,0.249,0.000,0.000,0.000,0.000,0.425,0.000,0.000,0.960,0,0,0,201,0,0
1809,1403715363712143104,0.000,0.232,0.729,0.373,0.104,0.000,0.342,0.000,46.763,116.444,20,10,69,200,13613,13613
1810,1403715363762142976,0.000,0.255,0.000,0.000,0.000,0.000,0.395,0.000,0.000,0.904,0,0,0,216,0,0
